pattern_id,route_id,transport_type,line,direction,station_id,stop_sequence
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740001174,1
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045972,2
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045973,3
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045974,4
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045975,5
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045976,6
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740021649,7
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740046012,8
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740046011,9
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045967,10
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045964,11
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045963,12
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045961,13
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045465,14
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740072737,15
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740021667,16
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740001541,17
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045956,18
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045955,19
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045954,20
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740045952,21
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740021661,22
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740046095,23
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740046154,24
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740046111,25
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740046107,26
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740046108,27
pattern-2e08a1da6897,1275000100001,Bus,1,Essingetorget,740046109,28
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740001174,1
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740045972,2
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740045973,3
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740045974,4
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740045975,5
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740045976,6
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740021649,7
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046012,8
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046011,9
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740045967,10
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740045964,11
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740045963,12
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740045961,13
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046117,14
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046027,15
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046026,16
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,odenplan,17
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046025,18
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740021665,19
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740045952,20
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740021661,21
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046095,22
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046154,23
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046111,24
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046107,25
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046108,26
pattern-ded5460057d6,1275000100001,Bus,1,Essingetorget,740046109,27
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046109,1
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046108,2
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046107,3
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046111,4
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046154,5
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046095,6
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740021661,7
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046075,8
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740021665,9
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046025,10
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,odenplan,11
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046026,12
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046027,13
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046117,14
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740045961,15
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740045963,16
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740045964,17
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740045967,18
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046011,19
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740046012,20
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740021649,21
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740045976,22
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740045975,23
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740045974,24
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740045973,25
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740045972,26
pattern-2b545b677779,1275000100001,Bus,1,Stockholm Frihamnen,740001174,27
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740046109,1
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740046108,2
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740046107,3
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740046111,4
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740046154,5
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740046095,6
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740021661,7
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045952,8
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045954,9
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045955,10
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740001541,11
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740021667,12
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740072737,13
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045465,14
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045960,15
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045961,16
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045963,17
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045964,18
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045967,19
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740046011,20
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740046012,21
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740021649,22
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045976,23
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045975,24
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045974,25
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045973,26
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740045972,27
pattern-c3c06293b8b2,1275000100001,Bus,1,Stockholm Frihamnen,740001174,28
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,740046039,1
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,740046038,2
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,740046041,3
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,740046040,4
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,odenplan,5
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,740046026,6
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,740045997,7
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,740045999,8
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,740046000,9
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,740045465,10
pattern-0da4d0ad88de,1275000200001,Bus,2,Humlegården,740046252,11
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740046039,1
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740046038,2
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740046041,3
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740046040,4
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,odenplan,5
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740046026,6
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740045997,7
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740045999,8
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740046000,9
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740045465,10
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740037355,11
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740045461,12
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,740046002,13
pattern-92f33e8fc46e,1275000200001,Bus,2,Slussen T-bana,slussen,14
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046037,1
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046039,2
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046038,3
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046041,4
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046040,5
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,odenplan,6
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046138,7
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046061,8
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046062,9
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046063,10
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740023844,11
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046083,12
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046084,13
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046085,14
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,slussen,15
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046047,16
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046051,17
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046052,18
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046053,19
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046231,20
pattern-0c2be5e8f3d6,1275000200001,Bus,2,Stockholm Barnängen,740046212,21
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046039,1
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046038,2
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046041,3
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046040,4
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,odenplan,5
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046026,6
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740045997,7
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740045999,8
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046000,9
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740045465,10
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740037355,11
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740045461,12
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046002,13
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,slussen,14
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046047,15
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046051,16
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046052,17
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046053,18
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046231,19
pattern-919935e5119f,1275000200001,Bus,2,Stockholm Barnängen,740046212,20
pattern-ce3c30b2cad4,1275000200001,Bus,2,Stockholm Barnängen,740046046,1
pattern-ce3c30b2cad4,1275000200001,Bus,2,Stockholm Barnängen,740046047,2
pattern-ce3c30b2cad4,1275000200001,Bus,2,Stockholm Barnängen,740046051,3
pattern-ce3c30b2cad4,1275000200001,Bus,2,Stockholm Barnängen,740046052,4
pattern-ce3c30b2cad4,1275000200001,Bus,2,Stockholm Barnängen,740046053,5
pattern-ce3c30b2cad4,1275000200001,Bus,2,Stockholm Barnängen,740046231,6
pattern-ce3c30b2cad4,1275000200001,Bus,2,Stockholm Barnängen,740046212,7
pattern-d26d0d4490a0,1275000200001,Bus,2,Stockholm Glasbruksgatan,740046212,1
pattern-d26d0d4490a0,1275000200001,Bus,2,Stockholm Glasbruksgatan,740046231,2
pattern-d26d0d4490a0,1275000200001,Bus,2,Stockholm Glasbruksgatan,740046053,3
pattern-d26d0d4490a0,1275000200001,Bus,2,Stockholm Glasbruksgatan,740046052,4
pattern-d26d0d4490a0,1275000200001,Bus,2,Stockholm Glasbruksgatan,740046051,5
pattern-d26d0d4490a0,1275000200001,Bus,2,Stockholm Glasbruksgatan,740046047,6
pattern-d26d0d4490a0,1275000200001,Bus,2,Stockholm Glasbruksgatan,740046046,7
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046212,1
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046231,2
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046053,3
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046052,4
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046051,5
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046047,6
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,slussen,7
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046085,8
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046084,9
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046083,10
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740004383,11
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046063,12
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046062,13
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046061,14
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046138,15
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,odenplan,16
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046040,17
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046041,18
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046038,19
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046039,20
pattern-48e23c18583b,1275000200001,Bus,2,Stockholm Sveaplan,740046037,21
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046212,1
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046231,2
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046053,3
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046052,4
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046051,5
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046047,6
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,slussen,7
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046002,8
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740073532,9
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740045994,10
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740045465,11
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046000,12
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740045999,13
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740045997,14
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046027,15
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046026,16
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,odenplan,17
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046040,18
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046041,19
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046038,20
pattern-3137fcdad1cc,1275000200001,Bus,2,Ynglingagatan,740046039,21
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,slussen,1
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740046002,2
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740073532,3
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740045994,4
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740045465,5
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740046000,6
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740045999,7
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740045997,8
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740046027,9
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740046026,10
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,odenplan,11
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740046040,12
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740046041,13
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740046038,14
pattern-b62a9d1adfe2,1275000200001,Bus,2,Ynglingagatan,740046039,15
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,740046252,1
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,740046000,2
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,740045999,3
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,740045997,4
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,740046027,5
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,740046026,6
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,odenplan,7
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,740046040,8
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,740046041,9
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,740046038,10
pattern-fd65309211b1,1275000200001,Bus,2,Ynglingagatan,740046039,11
pattern-18eca086562a,1275000300001,Bus,3,Fridhemsplan T-bana,740001179,1
pattern-18eca086562a,1275000300001,Bus,3,Fridhemsplan T-bana,740012127,2
pattern-18eca086562a,1275000300001,Bus,3,Fridhemsplan T-bana,740046073,3
pattern-18eca086562a,1275000300001,Bus,3,Fridhemsplan T-bana,740046074,4
pattern-18eca086562a,1275000300001,Bus,3,Fridhemsplan T-bana,740046022,5
pattern-18eca086562a,1275000300001,Bus,3,Fridhemsplan T-bana,740021665,6
pattern-18eca086562a,1275000300001,Bus,3,Fridhemsplan T-bana,740021661,7
pattern-a831f94525e3,1275000300001,Bus,3,Gullmarsplan T-bana,740046092,1
pattern-a831f94525e3,1275000300001,Bus,3,Gullmarsplan T-bana,740046007,2
pattern-a831f94525e3,1275000300001,Bus,3,Gullmarsplan T-bana,740046090,3
pattern-a831f94525e3,1275000300001,Bus,3,Gullmarsplan T-bana,740021655,4
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046092,1
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046007,2
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046090,3
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740021655,4
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046089,5
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046088,6
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046048,7
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046047,8
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,slussen,9
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046085,10
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046084,11
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046083,12
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046082,13
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046081,14
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046080,15
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046078,16
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046077,17
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046075,18
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740021665,19
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046022,20
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046074,21
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740046073,22
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740012127,23
pattern-1a2935bfc814,1275000300001,Bus,3,Karolinska sjukhuset norra,740001179,24
pattern-a7013c8fd13d,1275000300001,Bus,3,Karolinska sjukhuset norra,740021661,1
pattern-a7013c8fd13d,1275000300001,Bus,3,Karolinska sjukhuset norra,740046075,2
pattern-a7013c8fd13d,1275000300001,Bus,3,Karolinska sjukhuset norra,740021665,3
pattern-a7013c8fd13d,1275000300001,Bus,3,Karolinska sjukhuset norra,740046022,4
pattern-a7013c8fd13d,1275000300001,Bus,3,Karolinska sjukhuset norra,740046074,5
pattern-a7013c8fd13d,1275000300001,Bus,3,Karolinska sjukhuset norra,740046073,6
pattern-a7013c8fd13d,1275000300001,Bus,3,Karolinska sjukhuset norra,740012127,7
pattern-a7013c8fd13d,1275000300001,Bus,3,Karolinska sjukhuset norra,740001179,8
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740021655,1
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046089,2
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046088,3
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046048,4
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046047,5
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,slussen,6
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046085,7
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046084,8
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046083,9
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046082,10
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046081,11
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046080,12
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046078,13
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046077,14
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046075,15
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740021665,16
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046022,17
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046074,18
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740046073,19
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740012127,20
pattern-c959fe7ac4f3,1275000300001,Bus,3,Karolinska sjukhuset norra,740001179,21
pattern-cfad7bece72e,1275000300001,Bus,3,Karolinska sjukhuset norra,slussen,1
pattern-cfad7bece72e,1275000300001,Bus,3,Karolinska sjukhuset norra,740046085,2
pattern-cfad7bece72e,1275000300001,Bus,3,Karolinska sjukhuset norra,740046084,3
pattern-cfad7bece72e,1275000300001,Bus,3,Karolinska sjukhuset norra,740046083,4
pattern-cfad7bece72e,1275000300001,Bus,3,Karolinska sjukhuset norra,740046082,5
pattern-cfad7bece72e,1275000300001,Bus,3,Karolinska sjukhuset norra,740046081,6
pattern-cfad7bece72e,1275000300001,Bus,3,Karolinska sjukhuset norra,740046080,7
pattern-cfad7bece72e,1275000300001,Bus,3,Karolinska sjukhuset norra,740046078,8
pattern-cfad7bece72e,1275000300001,Bus,3,Karolinska sjukhuset norra,740046077,9
pattern-cfad7bece72e,1275000300001,Bus,3,Karolinska sjukhuset norra,740046075,10
